Stkcd,ShortName,Indcd,Indnme,sector,resist_count,resist_crises,rev_growth_2008金融危机,rev_growth_2015股灾,rev_growth_2018去杠杆,rev_growth_2020疫情,np_growth_2008金融危机,np_growth_2015股灾,np_growth_2018去杠杆,np_growth_2020疫情,avg_rev_growth,avg_np_growth,avg_cf_change,avg_roe_change,avg_gm_change,avg_lev_change,roe_2024,leverage_2024,quality_filtered
600981,汇鸿集团,F51,批发业,F,4,2008金融危机; 2015股灾; 2018去杠杆; 2020疫情,0.13691750323454152,3.2242922066021458,0.05826781513175021,0.06564121575133171,-0.20128274380849176,47.71665863272382,0.5289580126234537,-0.2805139595783637,0.8712796851799423,11.940954985490105,-8697523.547500014,0.04203516752353876,-0.006531270834948108,-0.02459880284087826,0.015715714170542183,0.7790446344182875,False
000975,银泰黄金,B09,有色金属矿采选业,B,4,2008金融危机; 2015股灾; 2018去杠杆; 2020疫情,0.6488629219214347,0.006553390712122412,2.2552139038011227,0.5354201023357118,-14.17681169374643,-0.07965992050313792,0.7779441149617156,0.4298138566930426,0.8615125796925979,-3.2621784106487026,379348769.27000004,-0.004700247455587173,-0.07352125496036065,0.06024238298662608,0.1640649916423809,0.18567429686244738,True
600435,北方导航,C39,计算机、通信和其他电子设备制造业,C,4,2008金融危机; 2015股灾; 2018去杠杆; 2020疫情,2.8755163527982543,0.15131666948332648,0.02221245229824766,0.3108573189039235,5.5338799756096995,-0.047900979892302055,0.08807012175197856,0.5861277349680478,0.839975698370938,1.540044213109356,260332974.4975,0.05765845171177312,0.016306977413710774,0.05850763368496576,0.025285948050925555,0.5463277488869124,False
600116,三峡水利,D44,电力、热力生产和供应业,D,4,2008金融危机; 2015股灾; 2018去杠杆; 2020疫情,0.18076469638880632,0.01380631877733875,0.06639458179197763,3.0216853485073694,0.2427285122928939,0.4462291006100605,-0.31527744292499665,2.368520596592955,0.820662736366373,0.6855501916427282,157676929.5125,-0.011548014464386185,-0.03193931001485561,-0.022982913223968976,0.025279145076442404,0.5536855810930199,False
600683,京投发展,K70,房地产业,K,4,2008金融危机; 2015股灾; 2018去杠杆; 2020疫情,0.19765843966009267,1.4198671001382188,0.28267660792433724,1.0483026005673142,1.8407332126838298,2.1905906938695856,-0.03906641394652305,1.3103541852334355,0.7371261870724908,1.325652919460082,5143276575.5525,0.048592367638484575,0.001908206111722325,-0.013992755877507285,-0.19629566108904015,0.8779602577078569,False
002074,国轩高科,C38,电气机械及器材制造业,C,4,2008金融危机; 2015股灾; 2018去杠杆; 2020疫情,0.3746412435358766,2.1004819980189176,0.05971282788855795,0.35599329547370906,0.22548320594393367,11.374455568366576,-0.3076599512454249,2.039428686600062,0.7227073412292653,3.332926877416287,107845470.94750005,0.02224969762795082,-0.0030211719564378486,0.001044882174495665,0.03860463618169641,0.7227712669445646,False
601872,招商轮船,G55,水上运输业,G,4,2008金融危机; 2015股灾; 2018去杠杆; 2020疫情,0.32626999610193397,1.3661298067753913,0.7933503677640223,0.24157871599787925,0.45321663839332277,8.169071483255838,0.18082879294422763,0.7288267487007587,0.6818322216598067,2.3829859158235367,1541793149.7499998,0.04533413011183306,0.061857489658343444,0.009406259172795847,0.12752283122551827,0.4215578298896333,True
600657,信达地产,K70,房地产业,K,4,2008金融危机; 2015股灾; 2018去杠杆; 2020疫情,1.1943457704310276,0.6772710694156605,0.23251882135481025,0.3278201566425651,12.206696558888025,0.06785227178643968,1.3557506173360494,-0.3175298473918946,0.6079889544610159,3.328192400154655,-1927636981.5325003,0.09054463206081037,0.03629699082360552,-0.08541880131894419,-0.0311815895568698,0.660672421323288,False
002202,金风科技,C34,通用设备制造业,C,4,2008金融危机; 2015股灾; 2018去杠杆; 2020疫情,1.0811330001477457,0.6980190537148361,0.14330399003786945,0.4711926187968076,0.633481191769757,0.5513194829813215,0.042489535412723,0.3299573244776314,0.5984121656743147,0.38931188366035824,457048665.63000023,0.021101409562762873,-0.02836273860868018,0.04036578847875741,0.04591957074278985,0.7395569826064607,False
002189,中光学,C39,计算机、通信和其他电子设备制造业,C,4,2008金融危机; 2015股灾; 2018去杠杆; 2020疫情,0.07735105676526863,0.1310822954556132,1.8301077520677265,0.30583671079659375,-0.08964072337797759,0.14448226865698635,6.401713199359691,0.49879384534124144,0.5860944537713005,1.7388371474949855,31909752.04,0.039193756371521,-0.016773894317867133,0.060216087467802326,-0.48733902133953644,0.7358023734728398,False
002050,三花智控,C34,通用设备制造业,C,4,2008金融危机; 2015股灾; 2018去杠杆; 2020疫情,2.0268827735021886,0.057849475903871087,0.1309586627701808,0.07285445806339869,4.924210773054317,0.24462360691980045,0.048307379870300135,0.027554679056908088,0.5721363425599097,1.3111741097253313,276589470.8175,0.023226711983227358,0.0048958308511528395,-0.014288247589406042,0.1594150937543969,0.4630785696936005,True
600132,重庆啤酒,C15,酒、饮料和精制茶制造业,C,4,2008金融危机; 2015股灾; 2018去杠杆; 2020疫情,0.083314676439021,0.048961553733971874,0.09189564298439087,2.054680102840831,0.0026868292495784664,-3.8743236351511254,0.2917222320830344,1.4052550022976966,0.5697129939995537,-0.5436648928802039,704420292.2775,0.1481258423516978,-0.00788193805243341,0.08182661785776016,0.9167456897816788,0.7762963066231086,False
600113,浙江东日,L72,商务服务业,L,4,2008金融危机; 2015股灾; 2018去杠杆; 2020疫情,0.7367162265420202,1.2257684295364433,0.1937317712743212,0.011413873830472645,0.4183771087051733,5.77112077993488,0.0956284675267995,-0.8085148723490714,0.5419075752958143,1.3691528709544454,48930634.6225,0.03306220894721677,0.017005611549447804,0.007988985183111905,0.04720438104861174,0.29324808341069025,False
000671,阳光城,K70,房地产业,K,4,2008金融危机; 2015股灾; 2018去杠杆; 2020疫情,0.3940550962338881,0.6107504451924995,0.7027973616409721,0.34598019110989703,0.8086071130192047,0.3517951507941654,0.7530280376844899,0.27074451191372156,0.5133957735443142,0.5460437033528954,5174737650.950001,-0.0049423459246672186,-0.03896568635545219,-0.020221383394114584,,,False
600246,万通发展,K70,房地产业,K,4,2008金融危机; 2015股灾; 2018去杠杆; 2020疫情,1.2243703547919018,0.370001209002497,0.10616587932572183,0.23545758064457428,2.0219849550536058,-7.031941207342244,0.23493180760442767,-0.8772683396071248,0.48399875594117375,-1.4130731960728338,167364268.1325,-0.030449729144564702,0.002261610361317029,-0.03602500744291334,-0.08426195622333932,0.30629172477091887,False
002009,天奇股份,C34,通用设备制造业,C,4,2008金融危机; 2015股灾; 2018去杠杆; 2020疫情,1.0009676074447988,0.2209922165137976,0.4248529184676798,0.13766106562581026,0.5789461063921759,0.29295826977201106,0.506822292079722,0.47044540119782036,0.44611845201302164,0.4622930173604323,182442439.93499997,0.01647265246528732,-0.027468890949769592,-0.004108820939854874,-0.13325469024491607,0.6684362951987155,False
000555,神州信息,I65,软件和信息技术服务业,I,4,2008金融危机; 2015股灾; 2018去杠杆; 2020疫情,1.5955927468177011,0.023455964243890064,0.108743384054093,0.0532198133486788,-0.9438353893538193,0.2955602270090939,-0.851414371316976,0.22232838496225527,0.44525297711609074,-0.3193402871748615,-124812933.66499999,-0.000898821809223618,-0.002278833788545695,-0.06669946331007981,-0.09352316864997079,0.5211619286772026,False
600522,中天科技,C38,电气机械及器材制造业,C,4,2008金融危机; 2015股灾; 2018去杠杆; 2020疫情,0.46452954304341293,0.91208137415229,0.25172747115602073,0.08647425664185072,0.6734605770530826,0.7091066345923824,0.18518194605845031,0.2042190460721996,0.4287031612483936,0.4429920509440287,793784691.7349999,0.022045213416877714,0.0006224725587164054,0.034025504196271567,0.07898692620578592,0.3859290107577464,False
600478,科力远,C38,电气机械及器材制造业,C,4,2008金融危机; 2015股灾; 2018去杠杆; 2020疫情,0.9303681398738672,0.3159947222948574,0.209304279409065,0.22410720944363868,0.3550106455594557,2.2893214145093315,-0.8702620920077023,1.0999070520257437,0.4199435877553571,0.7184942550217072,125962741.88749999,0.04564189199705427,0.006465705427076855,-0.037964295530854814,0.014726587337079355,0.6441124318747236,False
600458,时代新材,C29,橡胶和塑料制品业,C,4,2008金融危机; 2015股灾; 2018去杠杆; 2020疫情,0.4672953305295154,0.8018490463320984,0.05232056219055237,0.34097776558827225,0.35793030886866534,5.081559127766549,-7.5087864162752584,14.210877836907843,0.4156106761601096,3.0353952143169494,409840906.335,0.004462368574500429,0.000915409471799189,0.0036100691797892603,0.0638033514051259,0.6681155291338826,False
000799,酒鬼酒,C15,酒、饮料和精制茶制造业,C,4,2008金融危机; 2015股灾; 2018去杠杆; 2020疫情,0.5456445860170572,0.5476235333445693,0.3512939622480052,0.20786313625325994,-0.34137308136645805,1.7160449646345266,0.2785569212068453,0.641453836072046,0.4131063044657229,0.57367066013674,175407155.8,0.03156602974446646,0.029078751311470863,0.01450642844739971,0.003149443044006159,0.21903724583893366,False
